0,0.01843366544364506
1,0.41845437493764015
2,0.839394438777237
3,1.3224502811621064
4,1.7505843271158894
5,2.1707467511580236
6,2.5196720308364293
7,2.97279667823652
8,3.4195936181681206
9,3.9408072941594714
10,4.336815626531317
11,4.757335514944993
12,5.177351830754005
13,5.661576905138017
14,6.059791303405656
15,6.474170849946916
16,6.902267095237795
17,7.306396775912893
18,7.675798257680692
19,8.073977345740351
20,8.512713866157492
21,8.84285380320213
22,9.227210763268776
23,9.565989633133407
24,9.995438697261791
25,10.284725094997672
26,10.617812816229698
27,10.993136297508595
28,11.423147476738494
29,11.766712130145361
30,12.080768757768316
31,12.511457119125252
32,12.770352586266203
33,12.986228204430782
34,13.328421109780766
35,13.617745837931652
36,13.875208421385802
37,14.213111381157972
38,14.52161425507496
39,14.783420368548583
40,15.002984682073055
41,15.32363168400913
42,15.626488481059685
43,15.885079969898102
44,16.234049579957155
45,16.430157558706107
46,16.59635804661163
47,16.796997133943595
48,17.022606472751082
49,17.255215873126616
50,17.456053205170253
51,17.678918057714256
52,17.81387572106242
53,18.075784144833232
54,18.25349878708378
55,18.48320771424893
56,18.66613349186425
57,18.846633025323147
58,19.024586190887952
59,19.188173526272198
60,19.353186493176405
61,19.54413735212315
62,19.670018220654978
63,19.813033686485557
64,19.907575276653272
65,20.070028997855893
66,20.118036896145032
67,20.28125504789726
68,20.343729673147767
69,20.32795643586215
70,20.381385610733247
71,20.38559470927971
72,20.45710944527516
73,20.44516869807549
74,20.434748759473734
75,20.343354501346386
76,20.315014151531408
77,20.179289860338645
78,20.076765502344635
79,20.082668400392734
80,20.081066100089803
81,20.052690205145172
82,19.94595802511837
83,19.876480196221262
84,19.800528466905494
85,19.65819265808117
86,19.640336203692954
87,19.582610121776206
88,19.461444631022417
89,19.344197050150758
90,19.227601953974077
91,18.99013454638085
92,18.834088206154014
93,18.64805799465163
94,18.437869376370124
95,18.25560063549619
96,18.169239207279304
97,18.017081184814145
98,17.79644877925317
99,17.625215759472106
100,17.48762068753037
101,17.318680252163837
102,17.098975135657778
103,16.836525215870267
104,16.63401819048762
105,16.409063715795178
106,16.202091812669263
107,15.975126879229563
108,15.762002972051034
109,15.462878618113834
110,15.249744624145588
111,14.974102674457685
112,14.785951297294776
113,14.453313551732329
114,14.235800768968017
115,13.935386733314061
116,13.586644314502903
117,13.24055580002537
118,12.897063267593108
119,12.585359671347224
120,12.273299437639077
121,11.901271256516113
122,11.551720379024218
123,11.305664185531928
124,11.034190602466593
125,10.693632609120899
126,10.32879475791769
127,9.963855959643888
128,9.619552513636771
129,9.18955969890115
130,8.794130687936148
131,8.324602779279237
132,7.955096744665336
133,7.594792383670095
134,7.174944861804805
135,6.855106218681058
136,6.392605684960493
137,5.915677112082026
138,5.520870086744662
139,5.1650544107303045
140,4.839118984666352
141,4.404262360488824
142,4.044684793987308
143,3.6278306727333334
144,3.2030362519606643
145,2.830005110274252
146,2.444539770949874
147,1.9469554552445363
148,1.6015189612239915
149,1.2509458544037493
150,0.7999606607649005
151,0.4000992308025444
152,0.0053893969557854415
153,-0.4005632887066497
154,-0.8464554325647717
155,-1.2976197491732013
156,-1.7155029623699705
157,-2.072310912424798
158,-2.4592312383623134
159,-2.8903358544796873
160,-3.2626166897331768
161,-3.8140205204980067
162,-4.1634897537680375
163,-4.655134580411353
164,-5.075489175632788
165,-5.531101488645866
166,-5.992684657191694
167,-6.328537919578308
168,-6.742689620050349
169,-7.112831014207989
170,-7.499172941739859
171,-7.855677000283052
172,-8.228384700864689
173,-8.665109973062489
174,-8.983735079295329
175,-9.37256188423763
176,-9.810070119352384
177,-10.186536781877907
178,-10.461785094854546
179,-10.764631444724335
180,-11.12234052996015
181,-11.474849079921825
182,-11.820598131761791
183,-12.040904483292692
184,-12.340285162247328
185,-12.631453977136024
186,-12.886666449354202
187,-13.175374303789505
188,-13.482761988023656
189,-13.780673654670645
190,-14.065879614484954
191,-14.342774319788901
192,-14.574713009907233
193,-14.833604290470172
194,-15.05151411133134
195,-15.303032916541584
196,-15.539416294993684
197,-15.872367795895869
198,-16.052216577761012
199,-16.253081637177893
200,-16.41379884343175
201,-16.761564798100434
202,-16.852345343511715
203,-17.04668423610422
204,-17.170712125251622
205,-17.394143047616463
206,-17.526863075381563
207,-17.734743731563455
208,-17.912924859314312
209,-17.955934038512773
210,-18.095835885404846
211,-18.206931535554215
212,-18.27694129626508
213,-18.357166212176438
214,-18.446103895082334
215,-18.51572161129026
216,-18.474785041077283
217,-18.54823373852076
218,-18.600049014787633
219,-18.60066174739775
220,-18.589782722093876
221,-18.56606074485496
222,-18.560970347495815
223,-18.63617145974279
224,-18.56374755313471
225,-18.6215052235819
226,-18.59800638795614
227,-18.618549339727224
228,-18.595789199875465
229,-18.544599241432266
230,-18.48501006644417
231,-18.41164240470249
232,-18.269957927451962
233,-18.177581872293146
234,-18.11142063277628
235,-17.976211985056565
236,-17.821137269343346
237,-17.778361668947387
238,-17.635826743964394
239,-17.479643871840402
240,-17.36499184072246
241,-17.158327366663123
242,-17.019662806490167
243,-16.858992809204487
244,-16.70509938348003
245,-16.533689156370976
246,-16.40986252297852
247,-16.295294238303548
248,-16.021149879719008
249,-15.861316185866366
250,-15.701030425616453
251,-15.591263355916192
252,-15.398289427763784
253,-15.232135515776072
254,-14.910442276936392
255,-14.613180377264074
256,-14.393746961135916
257,-14.02032613901807
258,-13.703595588369023
259,-13.445469504526411
260,-13.289467590071226
261,-12.887467452194684
262,-12.66313884947213
263,-12.445376734531102
264,-12.08812346636792
265,-11.654053220347343
266,-11.266936513517301
267,-10.915157553629161
268,-10.556298398523294
269,-10.179113191134721
270,-9.801406658513661
271,-9.44249093840293
272,-9.087480560676038
273,-8.736019770466637
274,-8.414493588308552
275,-8.064827165396334
276,-7.781459235133989
277,-7.414206922779257
278,-7.087477562395643
279,-6.762674148145104
280,-6.3700399378287536
281,-5.913312650178665
282,-5.47695246398954
283,-5.161887904607033
284,-4.814807822216845
285,-4.3684105167665805
286,-4.015554758275097
287,-3.6223619346414004
288,-3.188168601219365
289,-2.8278079518212964
290,-2.4118541835322445
291,-2.0661442071679783
292,-1.6822567030708357
293,-1.2509493880744622
294,-0.9141014276184669
295,-0.47458403730769727
296,-0.05726012875831388
297,0.38929809368123514
298,0.8198709559319372
299,1.3077138731289726
300,1.7336849294852952
301,2.131813581992615
302,2.5572316967019217
303,3.003219489579621
304,3.4238205898059944
305,3.8431593225472414
306,4.224336157866547
307,4.606251478091016
308,4.94978273740049
309,5.449342080702152
310,5.797466931031739
311,6.171196488101447
312,6.541527901315588
313,6.990223945832911
314,7.376946440172922
315,7.838146870159697
316,8.200453378883271
317,8.607377453315813
318,8.95540473027993
319,9.449105416854847
320,9.772647139834245
321,10.167369597087866
322,10.574432629902095
323,10.966474228479324
324,11.324375403588556
325,11.680702143936946
326,12.041202927818498
327,12.387497675732032
328,12.784515374635872
329,13.238890543385228
330,13.549738819779778
331,13.814696212311123
